"id_usuario","nombre_platillo","presentacion_platillo","tamaño_platillo","precio_platillo","categoria","cantidad","fecha_venta"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Arroz azafranado","Unica","familiar","79.00","Guarniciones","10","2024-03-18 09:13:35"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Arroz azafranado","Unica","familiar","79.00","Guarniciones","8","2023-08-12 09:13:35"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Arroz azafranado","Unica","familiar","79.00","Guarniciones","6","2024-04-17 09:13:35"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Arroz azafranado","Unica","familiar","79.00","Guarniciones","5","2024-02-05 09:13:35"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Arroz azafranado","Unica","familiar","79.00","Guarniciones","5","2024-04-12 09:13:35"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Arroz azafranado","Unica","familiar","79.00","Guarniciones","7","2023-09-10 09:13:35"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Arroz azafranado","Unica","familiar","79.00","Guarniciones","8","2023-10-24 09:13:35"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Arroz azafranado","Unica","familiar","79.00","Guarniciones","5","2023-11-20 09:13:35"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Arroz azafranado","Unica","familiar","79.00","Guarniciones","5","2024-06-29 09:13:35"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Arroz azafranado","Unica","familiar","79.00","Guarniciones","10","2024-04-20 09:13:35"
"esbjKHM1PbYx355iX21SzMd3DQE2","Arroz azafranado","Unica","familiar","79.00","Guarniciones","6","2024-05-04 09:13:35"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Arroz azafranado","Unica","familiar","79.00","Guarniciones","2","2023-08-29 09:13:35"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Arroz azafranado","Unica","familiar","79.00","Guarniciones","3","2023-09-09 09:13:35"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Arroz azafranado","Unica","familiar","79.00","Guarniciones","2","2024-01-20 09:13:35"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Arroz azafranado","Unica","familiar","79.00","Guarniciones","3","2023-10-31 09:13:35"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Arroz azafranado","Unica","familiar","79.00","Guarniciones","8","2024-05-04 09:13:35"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Arroz azafranado","Unica","familiar","79.00","Guarniciones","9","2024-04-28 09:13:35"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Arroz azafranado","Unica","familiar","79.00","Guarniciones","9","2023-07-29 09:13:35"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","10","2023-10-15 09:13:32"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","9","2024-02-25 09:13:32"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","3","2024-03-13 09:13:32"
"esbjKHM1PbYx355iX21SzMd3DQE2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","9","2023-09-10 09:13:32"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","7","2023-11-01 09:13:32"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","7","2024-05-26 09:13:32"
"esbjKHM1PbYx355iX21SzMd3DQE2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","3","2024-01-09 09:13:32"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","2","2024-07-14 09:13:32"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","10","2024-02-18 09:13:32"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","6","2024-01-02 09:13:32"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","6","2024-02-29 09:13:33"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","4","2024-02-22 09:13:33"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","9","2024-01-30 09:13:33"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","4","2023-12-26 09:13:33"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","10","2023-10-22 09:13:33"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","3","2023-11-17 09:13:33"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","5","2024-01-15 09:13:33"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","2","2024-07-13 09:13:33"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","10","2023-11-17 09:13:33"
"esbjKHM1PbYx355iX21SzMd3DQE2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","3","2024-03-01 09:13:33"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","1","2024-05-29 09:13:33"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","9","2024-01-23 09:13:33"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","2","2024-05-19 09:13:33"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","3","2023-10-15 09:13:33"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","9","2024-03-03 09:13:33"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","7","2023-12-05 09:13:33"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","3","2023-09-14 09:13:33"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","8","2024-06-10 09:13:33"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","7","2024-03-25 09:13:33"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","3","2023-11-08 09:13:33"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","4","2024-03-22 09:13:33"
"esbjKHM1PbYx355iX21SzMd3DQE2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","2","2024-03-02 09:13:33"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","10","2023-08-20 09:13:33"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","1","2024-04-11 09:13:33"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","8","2023-11-05 09:13:33"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","2","2023-10-11 09:13:33"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","10","2023-11-13 09:13:33"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","4","2023-12-02 09:13:33"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","4","2024-01-21 09:13:33"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","2","2024-05-31 09:13:33"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","8","2024-05-14 09:13:33"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","3","2024-01-09 09:13:33"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","10","2024-06-24 09:13:33"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","1","2024-07-18 09:13:33"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","2","2023-11-18 09:13:33"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","7","2023-09-09 09:13:33"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","2","2023-09-26 09:13:33"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","7","2024-04-23 09:13:33"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","9","2023-08-24 09:13:33"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","3","2024-05-21 09:13:33"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","9","2024-03-20 09:13:33"
"esbjKHM1PbYx355iX21SzMd3DQE2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","3","2023-08-27 09:13:33"
"esbjKHM1PbYx355iX21SzMd3DQE2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","9","2023-08-27 09:13:33"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","3","2024-06-21 09:13:33"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","9","2023-12-14 09:13:33"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","4","2024-06-30 09:13:33"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","5","2024-02-07 09:13:33"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","8","2023-10-18 09:13:33"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","8","2024-04-15 09:13:33"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","6","2024-07-23 09:13:33"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","7","2023-10-09 09:13:33"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","6","2023-12-23 09:13:33"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","5","2023-08-13 09:13:33"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","6","2024-05-18 09:13:33"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","6","2024-01-27 09:13:33"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","8","2024-05-12 09:13:33"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","4","2023-09-10 09:13:33"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","4","2024-07-17 09:13:33"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","3","2024-07-23 09:13:33"
"esbjKHM1PbYx355iX21SzMd3DQE2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","4","2023-11-02 09:13:33"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","8","2023-12-27 09:13:33"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","8","2023-10-13 09:13:33"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","8","2023-12-30 09:13:33"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","9","2024-01-22 09:13:33"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","5","2023-10-13 09:13:33"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","6","2024-06-28 09:13:33"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","5","2023-12-30 09:13:33"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","9","2023-12-30 09:13:33"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","5","2023-09-03 09:13:33"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","10","2024-06-04 09:13:33"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","1","2024-06-21 09:13:33"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","4","2023-11-05 09:13:33"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","6","2023-09-04 09:13:33"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","5","2024-05-26 09:13:33"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","7","2023-09-24 09:13:33"
"esbjKHM1PbYx355iX21SzMd3DQE2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","1","2023-11-27 09:13:33"
"esbjKHM1PbYx355iX21SzMd3DQE2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","7","2024-04-17 09:13:33"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","4","2024-05-09 09:13:33"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","10","2023-12-28 09:13:33"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","3","2023-11-22 09:13:33"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","6","2024-05-13 09:13:33"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","1","2024-07-06 09:13:33"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","10","2024-06-19 09:13:33"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","10","2023-09-03 09:13:33"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","8","2023-09-09 09:13:33"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","3","2023-09-17 09:13:33"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","3","2023-11-10 09:13:33"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","2","2024-07-13 09:13:33"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","4","2024-05-11 09:13:33"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","6","2024-01-25 09:13:33"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","6","2024-03-02 09:13:33"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","3","2024-07-20 09:13:33"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","1","2024-01-01 09:13:33"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","10","2024-07-25 09:13:33"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","10","2023-12-17 09:13:33"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","10","2023-12-22 09:13:33"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","9","2024-02-22 09:13:33"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","4","2023-10-02 09:13:34"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","3","2023-12-23 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","5","2024-06-11 09:13:34"
"esbjKHM1PbYx355iX21SzMd3DQE2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","5","2024-07-12 09:13:34"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","3","2024-01-21 09:13:34"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","2","2023-11-01 09:13:34"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","4","2024-02-21 09:13:34"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","5","2023-08-12 09:13:34"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","10","2023-10-07 09:13:34"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","7","2024-02-06 09:13:34"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","6","2024-06-04 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","8","2023-08-15 09:13:34"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","10","2023-11-11 09:13:34"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","6","2024-02-24 09:13:34"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","10","2023-10-11 09:13:34"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","1","2023-12-12 09:13:34"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","10","2023-11-09 09:13:34"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","4","2023-10-03 09:13:34"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","9","2024-07-16 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","3","2024-04-17 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","4","2024-06-15 09:13:34"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","8","2023-12-09 09:13:34"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","10","2024-04-13 09:13:34"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","10","2024-06-11 09:13:34"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","2","2024-04-01 09:13:34"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","5","2023-10-26 09:13:34"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","8","2023-08-18 09:13:34"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","9","2023-12-13 09:13:34"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","10","2023-08-29 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","1","2024-06-03 09:13:34"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","9","2024-04-17 09:13:34"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","7","2024-02-26 09:13:34"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","9","2024-04-18 09:13:34"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","9","2023-12-31 09:13:34"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","4","2023-10-09 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","10","2023-12-26 09:13:34"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","10","2023-10-20 09:13:34"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","3","2024-05-06 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","4","2024-06-10 09:13:34"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","5","2023-10-21 09:13:34"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","6","2024-07-10 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","10","2023-12-16 09:13:34"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","6","2024-06-03 09:13:34"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","6","2023-09-17 09:13:34"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","1","2023-09-04 09:13:34"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","10","2024-05-19 09:13:34"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","4","2023-08-29 09:13:34"
"esbjKHM1PbYx355iX21SzMd3DQE2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","3","2024-06-05 09:13:34"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","4","2023-08-31 09:13:34"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","10","2023-08-04 09:13:34"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","5","2023-12-08 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","8","2024-05-13 09:13:34"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","1","2023-12-29 09:13:34"
"esbjKHM1PbYx355iX21SzMd3DQE2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","9","2023-09-07 09:13:34"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","8","2024-04-11 09:13:34"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","5","2023-08-19 09:13:34"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","4","2023-11-04 09:13:34"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","9","2023-12-05 09:13:34"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","7","2023-10-14 09:13:34"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","10","2023-08-21 09:13:34"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","9","2024-02-14 09:13:34"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","5","2023-11-18 09:13:34"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Arroz azafranado","con camarones","familiar","169.00","Guarniciones","6","2024-03-29 09:13:34"
